filename,doi,guest_molecule,KD_A,PLD_A,guest_composition,zeolite_name,std_zeolite_name,si_al_ratio,modified_ion,loading_value,loading_unit,diffusion_coefficient_value,diffusion_coefficient_unit,temperature_value,temperature_unit,concentration_value,concentration_unit,adsorption_loading_value,adsorption_loading_unit,pressure_value,pressure_unit,experimental_method,distinguishing_variable,method_type,method_category
10.1016_j.jcat.2020.11.007,10.1016/j.jcat.2020.11.007,heptane,4.5,4.7,,MFI,MFI,,,,,7.60E-09,m2/s,553,K,,,1,molecules/unit cell,1,bar,Molecular Dynamics,,Computational,MD
10.1016_s0927-0256(98)00012-3,10.1016/s0927-0256(98)00012-3,propane,4.3,4.7,,silicalite,MFI,,,,,7.60E-09,m2/s,300,K,,,0.5,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_s1383-5866(00)00067-8,10.1016/s1383-5866(00)00067-8,tetrafluoromethane,4.7,7.4,"50% CH4, 50% CF4",faujasite,FAU,,,,,7.60E-09,m2/s,300,K,,,2,molecules per supercage,,,Molecular Dynamics,diffusion_type: self,Computational,MD
10.1016_j.comptc.2023.114272,10.1016/j.comptc.2023.114272,carbon dioxide,3.3,4.7,,MFI,MFI,,,,,7.60E-09,m2/s,303,K,,,1,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1038_s41467-025-57242-6,10.1038/s41467-025-57242-6,bromofluorobenzene,,,,MAZ,MAZ,,,,,7.60E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1021_acs.jpcc.0c08054,10.1021/acs.jpcc.0c08054,"1,3-dimethylbenzene",6.8,4.7,,MFI-type zeolite,MFI,,,,,7.60E-09,m2/s,353,K,,,,,,,Transition State Theory (TST),framework_flexibility: k/kB = 5e2 K ?^-2,Computational,Other
10.1038_s41467-025-57242-6_SI,10.1038/s41467-025-57242-6,bromofluorobenzene,,,,MAZ,MAZ,,,,,7.60E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2024.120183,10.1016/j.ces.2024.120183,"propene, butene",,4.7,,Micro-Z5,MFI-H,19,,,,7.65E-09,m2/s,773,K,,,,,,,Molecular Dynamics,toluene_loading: minimal,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,"propene, butene",,4.7,,Micro-Z5,MFI-H,18.94,,,,7.65E-09,m2/s,773,K,,,0,,,,Molecular Dynamics,source_table: Table S4,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,Butene,4.5,4.7,,Micro-Z5,MFI-H,18.94,,,,7.65E-09,m2/s,873,K,,,,,,,Molecular Dynamics,source_table: Table S5,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,7.68E-09,m2/s,323,K,,,6.6,wt%,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2022.108188,10.1016/j.jmgm.2022.108188,"1,2,3-trimethylbenzene",7.5,6.6,,zeolite-β,BEA,,,,,7.70E-09,m2/s,600,K,,,1,molecule/channel,,,Molecular Dynamics,,Computational,MD
10.1016_j.micromeso.2023.112887,10.1016/j.micromeso.2023.112887,"1,4-dimethylbenzene",5.8,6.2,,MOZ,MOZ,,,,,7.70E-09,m2/s,573,K,,,,,57,bar,Molecular Dynamics,,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,7.80E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; ensemble: NVE; direction: z,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,7.80E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; ensemble: NVT-w; direction: z,Computational,MD
10.1016_j.mtcomm.2026.115822,10.1016/j.mtcomm.2026.115822,propane,4.3,7.4,,NaY (48 Al) zeolite,FAU-NaY,,,,,7.80E-09,m2/s,300,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 1; coefficient_type: D_Fick,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 2; coefficient_type: D_Fick,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 4; coefficient_type: D_Fick,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 8; coefficient_type: D_Fick,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 16; coefficient_type: D_Fick,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,7.90E-09,m2/s,150,K,,,0.5,dimensionless,,,Molecular Dynamics,λ: 16; coefficient_type: D_E,Computational,MD
10.1016_j.rechem.2022.100283,10.1016/j.rechem.2022.100283,sulfur dioxide,3.6,7.4,,silica Y zeolite,FAU-NaY,,,,,7.90E-09,m2/s,300,K,,,16,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.energy.2023.127748,10.1016/j.energy.2023.127748,propene,4.5,6.6,,Fe-beta,BEA-Fe,,Fe,,,7.98E-09,m2/s,673,K,,,,,,,Molecular Dynamics,diffusion_type: single-component,Computational,MD
10.1016_j.commatsci.2026.114969,10.1016/j.commatsci.2026.114969,thionyl difluoride,,7.4,,13X molecular sieve,FAU-NaX,1.232,,,,7.99E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.cplett.2006.07.102,10.1016/j.cplett.2006.07.102,"2,2-dimethylpropane",6.2,7.42,,AlPO4-5,AFI-H,,,,,8.00E-09,m2/s,200,K,,,0.75,dimensionless,,,Molecular Dynamics,λ: 1; coefficient_type: D_Fick,Computational,MD
10.1002_bbpc.198800277,10.1002/bbpc.198800277,water,2.65,3.8,,harmotome,PHI-Ba,3,,,,8.00E-09,m2/s,295,K,,,12,molecules/unit cell,,,Quasielastic Neutron Scattering,,Experimental,QENS
10.1016_j.mtcomm.2026.115822,10.1016/j.mtcomm.2026.115822,ethane,4.0,4.7,,MFI zeolite,MFI,,,,,8.00E-09,m2/s,300,K,,,,,,,Molecular Dynamics,,Computational,MD
10.17035_d.2021.0126616554_SI,10.17035/d.2021.0126616554,water,2.65,7.4,,"Na-Y(5, SI')",FAU-NaY,5,,,,8.00E-09,m2/s,632,K,,,120,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.micromeso.2022.112024,10.1016/j.micromeso.2022.112024,nitrogen,3.64,7.42,,AlPO4-5,AFI-H,,,,,8.01E-09,m2/s,200,K,,,2,mol./u.c.,,,Molecular Dynamics,,Computational,MD
10.1016_j.micromeso.2019.05.060,10.1016/j.micromeso.2019.05.060,hexane,4.3,6.6,,BEA,BEA,,,,,8.07E-09,m2/s,273,K,,,2,molecules/unit cell,,,Molecular Dynamics,sample_type: single crystal; direction: x; framework: flexible,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.10E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; ensemble: NVT; direction: z,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.10E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: collective; ensemble: NVT-z; direction: z,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.10E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: collective; ensemble: NPH; direction: z,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.10E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; direction: z; source: Table 2,Computational,MD
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.11E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: Sim-2; diffusion_dimension: b-direction,Computational,MD
10.1016_j.ces.2024.120183,10.1016/j.ces.2024.120183,propene,4.5,4.7,,Micro-Z5,MFI-H,19,,,,8.13E-09,m2/s,773,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,propene,4.5,4.7,,Micro-Z5,MFI-H,18.94,,,,8.13E-09,m2/s,773,K,,,,,,,Molecular Dynamics,source_table: Table S3,Computational,MD
10.1016_j.ces.2024.120183_SI,10.1016/j.ces.2024.120183,propene,4.5,4.7,,Micro-Z5,MFI-H,18.94,,,,8.13E-09,m2/s,773,K,,,,,,,Molecular Dynamics,source_table: Table S5,Computational,MD
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.17E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: Sim-3; diffusion_dimension: b-direction,Computational,MD
10.1016_j.cattod.2024.114561,10.1016/j.cattod.2024.114561,ethane,4,6.6,,β-zeolite,BEA-H,,,,,8.20E-09,m2/s,293,K,,,2.45,mol/kg,0.9,bar,PFG NMR and 1H T1/T2 relaxometry,diffusion_coefficient_type: D_intra; crystallite_size: 15 μm,Experimental,PFG NMR
10.1038_s41467-025-57242-6,10.1038/s41467-025-57242-6,bromofluorobenzene,,7.42,,flexible AFI zeolite,AFI,,,,,8.20E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.22E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: Sim-4; diffusion_dimension: b-direction,Computational,MD
10.1016_j.micromeso.2019.05.060,10.1016/j.micromeso.2019.05.060,"2,2-dimethylbutane",6.2,6.6,,BEA,BEA,,,,,8.25E-09,m2/s,473,K,,,2,molecules/unit cell,,,Molecular Dynamics,sample_type: single crystal; direction: z; framework: flexible,Computational,MD
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.26E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: average; diffusion_dimension: b-direction,Computational,MD
10.1016_j.energy.2023.127748,10.1016/j.energy.2023.127748,ethene,3.9,6.6,,Fe-beta,BEA-Fe,,Fe,,,8.27E-09,m2/s,573,K,,,,,,,Molecular Dynamics,diffusion_type: single-component,Computational,MD
10.1016_j.micromeso.2023.112887,10.1016/j.micromeso.2023.112887,"1,4-dimethylbenzene",5.8,7.4,,FAU,FAU,,,,,8.30E-09,m2/s,573,K,,,,,57,bar,Molecular Dynamics,,Computational,MD
10.1016_s0301-0104(03)00058-2,10.1016/s0301-0104(03)00058-2,methane,3.8,4.7,,silicalite-1,MFI-H,,,,,8.32E-09,m2/s,300,K,,,4,molecules/intersection,,,Molecular Dynamics,direction: y; parameter_set: Set B*,Computational,MD
10.1016_j.micromeso.2015.10.041,10.1016/j.micromeso.2015.10.041,water,2.65,7.4,,zeolite 13X,FAU-NaX,,,,,8.34E-09,m2/s,308,K,,,,,,,volumetric uptake method,desorption_temperature: 150 °C; initial_adsorptive_pressure_range: 500–4000 Pa; range_extremum: maximum,Experimental,Uptake/Release
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.35E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: Sim-1; diffusion_dimension: b-direction,Computational,MD
10.26434_chemrxiv-2024-wpr4m,10.26434/chemrxiv-2024-wpr4m,argon,3.4,4.7,,ZSM-5 (25),MFI-H,25,,,,8.36E-09,m2/s,,K,,,,,0.01,bar,Particle-resolved transient microkinetic model (TPD),scale: pellet,Computational,Other
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,8.38E-09,m2/s,293,K,,,3.4,wt%,,,Molecular Dynamics,,Computational,MD
10.1016_j.energy.2023.127748,10.1016/j.energy.2023.127748,propene,4.5,6.6,,Fe-beta,BEA-Fe,,Fe,,,8.39E-09,m2/s,773,K,,,,,,,Molecular Dynamics,diffusion_type: single-component,Computational,MD
10.3390_pr11102987,10.3390/pr11102987,dioxygen,3.46,4.1,,5A,LTA-Ca,,,,,8.44E-09,m2/s,313,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.cej.2017.03.055,10.1016/j.cej.2017.03.055,methane,3.8,4.7,,ZSM-5 (silicalite-1),MFI-H,,,,,8.45E-09,m2/s,300,K,,,4,molecules/unit cell,,,HS-PPM molecular dynamics simulation,simulation_run: Sim-5; diffusion_dimension: b-direction,Computational,MD
10.1016_j.commatsci.2026.114969,10.1016/j.commatsci.2026.114969,thionyl difluoride,,7.4,,13X molecular sieve,FAU-NaX,1.232,,,,8.47E-09,m2/s,323,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1002_hlca.201000204,10.1002/hlca.201000204,carbon monoxide,3.76,7.4,,Zeolite13X,FAU-NaX,,,,,8.50E-09,m2/s,253,K,,,,,0.00133,bar,Frequency Response (FR),,Experimental,FR
10.1016_s0920-5861(98)00498-2,10.1016/s0920-5861(98)00498-2,methane,3.8,4.7,,silicalite,MFI,,,,,8.56E-09,m2/s,250,K,,,12,molecules/unit cell,,,Molecular Dynamics,simulation_cell: 1 unit cell,Computational,MD
10.1016_j.ces.2004.03.012,10.1016/j.ces.2004.03.012,"1,4-dimethylbenzene",5.8,4.7,,ZSM-5 (DA),MFI,,,,,8.60E-09,m2/s,723,K,0.00113,mol/L,,,0.0682,bar,Reaction-diffusion model fitting from catalytic xylene isomerization,"model: PFR; D_ratio: D_A=1000, D_B=100, D_C",Experimental,Other
10.1016_j.jece.2019.103040,10.1016/j.jece.2019.103040,lead(2+),,4.1,,LTA,LTA,1,,,,8.60E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1002_app.28228,10.1002/app.28228,propan-2-ol,4.7,7.4,,M-2,FAU-NaY,1.3,,,,8.63E-09,m2/s,303,K,60,mol/L,,,1,bar,membrane permeation (pervaporation),,Experimental,Membrane Permeation
10.1016_s0920-5861(98)00498-2,10.1016/s0920-5861(98)00498-2,methane,3.8,4.7,,silicalite,MFI,,,,,8.68E-09,m2/s,300,K,,,24,molecules/unit cell,,,Molecular Dynamics,simulation_cell: 2 unit cells,Computational,MD
10.1016_j.jcat.2006.05.034,10.1016/j.jcat.2006.05.034,"1,4-dimethylbenzene",5.8,6.6,,β,BEA,,,,,8.70E-09,m2/s,650,K,,,0.021,molecules per SiO2,,,Molecular Dynamics,,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.70E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; ensemble: NVT-z; direction: z,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6,VET,,,,,8.70E-09,m2/s,300,K,,,0.39,g/cm3,,,Molecular Dynamics,diffusion_type: self; ensemble: NPH; direction: z,Computational,MD
10.1016_j.apcatb.2024.124523,10.1016/j.apcatb.2024.124523,"1,4-dimethylbenzene",5.8,4.7,,ZSM-5,MFI-H,,,,,8.70E-09,m2/s,673,K,,,,,,,Molecular Dynamics,model: surface; direction: y; number_of_layers: 2,Computational,MD
10.1016_j.rechem.2022.100283,10.1016/j.rechem.2022.100283,sulfur dioxide,3.6,7.4,,silica Y zeolite,FAU-NaY,,,,,8.76E-09,m2/s,400,K,,,20,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2022.108188,10.1016/j.jmgm.2022.108188,"1,2,4-trimethylbenzene",6.8,6.6,,zeolite-β,BEA,,,,,8.80E-09,m2/s,500,K,,,1,molecule/channel,,,Molecular Dynamics,,Computational,MD
10.1016_s0301-0104(03)00058-2,10.1016/s0301-0104(03)00058-2,methane,3.8,4.7,,silicalite-1,MFI-H,,,,,8.88E-09,m2/s,300,K,,,4,molecules/intersection,,,Molecular Dynamics,direction: y; parameter_set: SA MM2,Computational,MD
10.1016_s0920-5861(98)00498-2,10.1016/s0920-5861(98)00498-2,methane,3.8,4.7,,silicalite,MFI,,,,,8.88E-09,m2/s,300,K,,,12,molecules/unit cell,,,Molecular Dynamics,simulation_cell: 1 unit cell,Computational,MD
10.1002_app.28228,10.1002/app.28228,water,2.65,7.4,,M-1,FAU-NaY,1.3,,,,8.89E-09,m2/s,303,K,30,mol/L,,,1,bar,membrane permeation (pervaporation),,Experimental,Membrane Permeation
10.1002_jctb.5249,10.1002/jctb.5249,ammonium phosphate,,,5 mg/L NH4+ : 15 mg/L PO4^{3-},Ze-Ca,Ze-Ca,,Ca2+,9.4,wt%,8.90E-09,m2/s,294,K,5,mol/L,,,,,Batch kinetic experiments; HPDM and SPM analysis,measured_species: NH4+; model: HPDM; mechanism: fluid film diffusion,Experimental,Uptake/Release
10.1016_j.commatsci.2026.114969,10.1016/j.commatsci.2026.114969,nitrogen trifluoride,,7.4,,13X molecular sieve,FAU-NaX,1.232,,,,8.96E-09,m2/s,373,K,,,,,,,Molecular Dynamics,,Computational,MD
10.3390_catal10111342,10.3390/catal10111342,methanol,3.6,6.6,,Acidic Beta,BEA-H,31,H+,,,8.99E-09,m2/s,373,K,,,4,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2024.120913,10.1016/j.ces.2024.120913,water,2.65,4.7,,HoS-1,MFI-H,,,,,9.12E-09,m2/s,383,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.ces.2025.122862,10.1016/j.ces.2025.122862,phenol,5.85,4.7,,HZSM-5-3,MFI-H,15,,,,9.15E-09,m2/s,873,K,,,,,,,Molecular Dynamics (MD) simulation,mesopore_size: 3.0 nm,Computational,MD
10.1016_j.ces.2009.12.044,10.1016/j.ces.2009.12.044,propane,4.3,7.4,,13X,FAU-NaX,1.18,,,,9.20E-09,m2/s,303,K,,,2,molecules/unit cell,,,Molecular Dynamics,diffusion_type: transport,Computational,MD
10.1016_j.cattod.2018.02.012,10.1016/j.cattod.2018.02.012,naphthalene,6.5,4.7,,mesoporous H-ZSM-5 (60 A),MFI,,,,,9.20E-09,m2/s,700,K,,,1.5,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1002_app.28228,10.1002/app.28228,propan-2-ol,4.7,7.4,,M-1,FAU-NaY,1.3,,,,9.25E-09,m2/s,303,K,60,mol/L,,,1,bar,membrane permeation (pervaporation),,Experimental,Membrane Permeation
10.1016_s0920-5861(98)00498-2,10.1016/s0920-5861(98)00498-2,methane,3.8,4.7,,silicalite,MFI,,,,,9.28E-09,m2/s,200,K,,,12,molecules/unit cell,,,Molecular Dynamics,simulation_cell: 1 unit cell,Computational,MD
10.1016_j.jece.2019.103040,10.1016/j.jece.2019.103040,lead(2+),,2.8,,LTN,LTN,1,,,,9.28E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1038_s41467-025-57242-6,10.1038/s41467-025-57242-6,bromofluorobenzene,,7.42,,AFI,AFI,,,,,9.30E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1038_s41467-025-57242-6_SI,10.1038/s41467-025-57242-6,bromofluorobenzene,,7.42,,AFI,AFI,,,,,9.30E-09,m2/s,298,K,,,1,molecules/channel,,,Molecular Dynamics,,Computational,MD
10.1016_j.rechem.2022.100283,10.1016/j.rechem.2022.100283,sulfur dioxide,3.6,7.4,,silica Y zeolite,FAU-NaY,,,,,9.38E-09,m2/s,400,K,,,24,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,9.45E-09,m2/s,308,K,,,2.1,wt%,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2005.10.003,10.1016/j.jmgm.2005.10.003,benzene,5.35,7.4,,Siliceous FAU,FAU,,,,,9.55E-09,m2/s,300,K,,,2,molecules/supercell,,,Molecular Dynamics,,Computational,MD
10.1016_j.rechem.2022.100283,10.1016/j.rechem.2022.100283,sulfur dioxide,3.6,7.4,,silica Y zeolite,FAU-NaY,,,,,9.55E-09,m2/s,300,K,,,12,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.memsci.2015.08.033,10.1016/j.memsci.2015.08.033,water,2.65,5.3,,VET6-tri,VET,,,,,9.60E-09,m2/s,300,K,,,0.13,g/cm3,,,Molecular Dynamics,diffusion_type: collective; direction: z,Computational,MD
10.1016_j.micromeso.2019.05.060,10.1016/j.micromeso.2019.05.060,hexane,4.3,6.6,,BEA,BEA,,,,,9.63E-09,m2/s,423,K,,,2,molecules/unit cell,,,Molecular Dynamics,sample_type: single crystal; direction: z; framework: flexible,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,9.67E-09,m2/s,308,K,,,3.4,wt%,,,Molecular Dynamics,,Computational,MD
10.1038_s41467-025-57242-6,10.1038/s41467-025-57242-6,bromofluorobenzene,,6.5,,MOR,MOR,,,,,9.70E-09,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1002_ceat.202000356,10.1002/ceat.202000356,methane,3.8,7.4,,FAU,FAU,1,,,,9.74E-09,m2/s,323,K,,,0.7,wt%,,,Molecular Dynamics,,Computational,MD
10.1016_j.micromeso.2018.01.019,10.1016/j.micromeso.2018.01.019,nitrogen,3.64,7.4,,Li-LSX,FAU-LiX,1,,,,9.80E-09,m2/s,298,K,,,16,molecules/unit cell,,,Molecular Dynamics,Li-III state: mobile,Computational,MD
10.1016_j.jiec.2022.03.003,10.1016/j.jiec.2022.03.003,oct-1-ene,4.9,4.1,50 vol% 1-octene / 50 vol% n-octane,5A,LTA-Ca,1.13,Ca2+,,,9.82E-09,m2/s,300,K,50,mol/L,,,,,Crank model fitting of batch adsorption kinetics,,Experimental,Uptake/Release
10.1016_j.micromeso.2015.10.041,10.1016/j.micromeso.2015.10.041,water,2.65,7.4,,zeolite 13X,FAU-NaX,,,,,9.86E-09,m2/s,308,K,,,,,0.02,bar,volumetric uptake method,desorption_temperature: 90 °C; range_extremum: maximum,Experimental,Uptake/Release
10.1016_j.jenvrad.2024.107608,10.1016/j.jenvrad.2024.107608,sulfur hexafluoride,5.5,,"2000 ppmv Xe, 2000 ppmv Kr, 2000 ppmv SF6",zeolitic tuff,zeolite,,,,,9.87E-09,m2/s,,K,2000,mol/L,,,0.8,bar,diffusion cell experiment and numerical parameter estimation,water_saturation: 85%; coefficient_type: D_e,Experimental,Membrane Permeation
10.1016_s0920-5861(98)00498-2,10.1016/s0920-5861(98)00498-2,methane,3.8,4.7,,silicalite,MFI,,,,,9.93E-09,m2/s,350,K,,,12,molecules/unit cell,,,Molecular Dynamics,simulation_cell: 1 unit cell,Computational,MD
10.1016_j.rechem.2022.100283,10.1016/j.rechem.2022.100283,sulfur dioxide,3.6,7.4,,silica Y zeolite,FAU-NaY,,,,,9.95E-09,m2/s,300,K,,,8,molecules/unit cell,,,Molecular Dynamics,,Computational,MD
10.1016_j.partic.2026.06.041,10.1016/j.partic.2026.06.041,crotonaldehyde,,6.6,,Zr-BEA,BEA-Zr,,Zr,,,9.97E-09,m2/s,453,K,,,,,1,bar,CFD simulation,,Computational,Other
10.1016_j.jmgm.2022.108188,10.1016/j.jmgm.2022.108188,"1,2,4-trimethylbenzene",6.8,6.6,,zeolite-β,BEA,,,,,9.98E-09,m2/s,550,K,,,1,molecule/channel,,,Molecular Dynamics,,Computational,MD
10.1016_j_SI,10.1016/j,methane,3.8,4.6,,TON,TON,,,,,1.00E-08,m2/s,473,K,,,32,molecules/supercell,,,Molecular Dynamics,framework: rigid,Computational,MD
10.1016_j.jcat.2018.11.024,10.1016/j.jcat.2018.11.024,methyl ethanoate,5.2,4.69,,FER,FER,,,,,1.00E-08,m2/s,453,K,,,1,molecule/100Si atoms,,,Molecular Dynamics (MD) simulation,loading: infinite dilution; force_field: COMPASS,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZM-5 (Si/Al=47),MFI-H,47,,,,1.00E-08,m2/s,600,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_j.jmgm.2021.108048,10.1016/j.jmgm.2021.108048,methanol,3.6,4.7,,HZSM-5 (Si/Al=23),MFI-H,23,,,,1.00E-08,m2/s,600,K,,,,,,,Molecular Dynamics,,Computational,MD
10.1016_s1387-1811(02)00322-0,10.1016/s1387-1811(02)00322-0,carbon monoxide,3.76,7.4,,NaY,FAU-NaY,,,,,1.00E-08,m2/s,,K,,,,,,,Estimation from membrane permeance,,Experimental,Membrane Permeation
10.1016_j.micromeso.2018.01.019,10.1016/j.micromeso.2018.01.019,nitrogen,3.64,7.4,,Li-LSX,FAU-LiX,1,,,,1.00E-08,m2/s,400,K,,,20,molecules/unit cell,,,Molecular Dynamics,Li-III state: fixed,Computational,MD
10.1016_j.micromeso.2022.112024,10.1016/j.micromeso.2022.112024,methane,3.8,7.42,,AlPO4-5,AFI-H,,,,,1.00E-08,m2/s,200,K,,,1.25,mol./u.c.,,,Molecular Dynamics,,Computational,MD
10.1002_bbpc.198800277,10.1002/bbpc.198800277,water,2.65,3.8,,harmotome,PHI-Ba,3,,,,1.00E-08,m2/s,320,K,,,12,molecules/unit cell,,,Quasielastic Neutron Scattering,,Experimental,QENS
10.1021_acsomega.3c02127,10.1021/acsomega.3c02127,methoxymethane,4.7,6.5,,H-AlMOR-Py,MOR-H,9月15日,,,,1.00E-08,m2/s,433,K,,,5,molecules/model,2,bar,Molecular Dynamics,model: Al-T2O2-Py,Computational,MD
10.1016_j.ces.2026.123652,10.1016/j.ces.2026.123652,methane,3.8,4.1,,5A,LTA-Ca,1,,,,1.00E-08,m2/s,298,K,,,28,molecules/unit cell,1,bar,Molecular Dynamics,,Computational,MD
10.1038_s41467-025-57242-6_SI,10.1038/s41467-025-57242-6,bromotoluene,,7.42,,AFI,AFI,,,,,1.00E-08,m2/s,298,K,,,,,,,Molecular Dynamics,,Computational,MD
